,publication,title,authors,doi,year,cites,type,abstract,abstractLength,pubmed,gscholar,crossref,scopus,publicationLanguage,titleLanguage,abstractLanguage
2469,journal of community hospital internal medicine perspectives,Lyme disease presenting with facial palsy and myocarditis mimicking myocardial infarction,"['Julieta Gilson', 'Koroush Khalighi', 'Farhad Elmi', 'Mahesh Krishnamurthy', 'Amirsina Talebian', 'Rubinder S. Toor']",10.1080/20009666.2017.1396170,2017.0,1,journal-article,,,0,0,1,0,en,en,
2470,infectious diseases,A Lyme borreliosis diagnosis probability score – no relation with antibiotic treatment response,"['Violeta T. Briciu', 'Mirela Flonta', 'Daniel Leucuţa', 'Dumitru Cârstina', 'Doina F. Ţăţulescu', 'Mihaela Lupşe']",10.1080/23744235.2016.1272134,2017.0,0,journal-article,,,0,0,1,0,en,en,
2471,mmwr. morbidity and mortality weekly report,Serious Bacterial Infections Acquired During Treatment of Patients Given a Diagnosis of Chronic Lyme Disease — United States,"['Natalie S. Marzec', 'Christina Nelson', 'Paul Ravi Waldron', 'Brian G. Blackburn', 'Syed Hosain', 'Tara Greenhow', 'Gary M. Green', 'Catherine Lomen-Hoerth', 'Marjorie Golden', 'Paul S. Mead']",10.15585/mmwr.mm6623a3,2017.0,31,journal-article,,,0,0,1,0,en,en,
2472,"ajn, american journal of nursing",Recognizing Lyme Disease,['Cynthia Dainsberg'],10.1097/01.naj.0000541415.82852.1c,2018.0,0,journal-article,,,0,0,1,0,en,en,
2473,"ajn, american journal of nursing","1.5 CE Test Hours: Lyme Disease: Diagnosis, Treatment, and Prevention",['Emily Contrada'],10.1097/01.naj.0000532072.40092.7e,2018.0,0,journal-article,,,0,0,1,0,en,en,
2474,hautnah dermatologie,Wann an eine kutane Lyme-Borreliose denken?,['Heidelore Hofmann'],10.1007/s15012-018-2608-x,2018.0,1,journal-article,,,0,0,1,0,id,de,
2475,"ajn, american journal of nursing","CE: Lyme Disease: Diagnosis, Treatment, and Prevention","['Susan Kane Patton', 'Bailey Phillips']",10.1097/01.naj.0000532071.32468.f7,2018.0,5,journal-article,,,0,0,1,0,en,en,
2476,nursing standard,NICE guidelines on identifying and treating Lyme disease,['Erin Dean'],10.7748/ns.33.3.11.s6,2018.0,0,journal-article,,,0,0,1,0,id,en,
2477,clinica chimica acta,Promising alternatives for one-tier testing of Lyme borreliosis,"['Mohammed Alasel', 'Michael Keusgen']",10.1016/j.cca.2018.01.030,2018.0,6,journal-article,,,0,0,1,0,it,en,
2478,orthopedics,Lyme Arthritis of the Pediatric Elbow: A Case Series,"['David Gendelberg', 'William L. Hennrikus']",10.3928/01477447-20180511-01,2018.0,1,journal-article,,,0,0,1,0,en,en,
2479,joint bone spine,Parsonage-Turner syndrome secondary to Lyme disease,"['Marie Schmitt', 'Benoît Daubail', 'Amélie Bohm']",10.1016/j.jbspin.2017.05.018,2018.0,3,journal-article,,,0,0,1,0,no,en,
2480,clinical case reports,Autonomous dysfunction in Lyme neuroborreliosis. A case report,"['Bent-Are Hansen', 'Torgeir Finjord', 'Øyvind Bruserud']",10.1002/ccr3.1494,2018.0,2,journal-article,,,0,0,1,0,es,en,
2481,journal of the pediatric infectious diseases society,Symptom Resolution in Pediatric Patients With Lyme Disease,"['Mattia E Chason', 'Maureen Monaghan', 'Jichuan Wang', 'Yao Cheng', 'Roberta L DeBiasi']",10.1093/jpids/piy067,2018.0,3,journal-article,,,0,0,1,0,en,en,
2482,american journal of clinical pathology,Lyme Disease Testing in a High-Incidence State,"['Joanna L Conant', 'Julia Powers', 'Gregory Sharp', 'Paul S Mead', 'Christina A Nelson']",10.1093/ajcp/aqx153,2018.0,9,journal-article,,,0,0,1,0,en,en,
2483,ep europace,Leadless pacemaker used as long-term temporary therapy in Lyme carditis with high-grade atrioventricular block,"['Ameesh Isath', 'Deepak Padmanabhan', 'Niyada Naksuk', 'Danesh Kella', 'Paul Friedman']",10.1093/europace/euy175,2018.0,3,journal-article,,,0,0,1,0,fr,en,
2484,clinical case reports,Improvement of common variable immunodeficiency using embryonic stem cell therapy in a patient with lyme disease: a clinical case report,"['Richard Horowitz', 'Phyllis R. Freeman']",10.1002/ccr3.1556,2018.0,0,journal-article,,,0,0,1,0,es,en,
2485,medicine - programa de formación médica continuada acreditado,Infecciones producidas por borrelias: Enfermedad de Lyme y fiebre recurrente,"['M.I. García del Valle', 'E. Martínez Alfaro']",10.1016/j.med.2018.06.011,2018.0,0,journal-article,,,0,0,1,0,es,es,
2486,journal of community hospital internal medicine perspectives,Rapid complete atrioventricular heart block reversal due to Lyme carditis,"['Khalil I. Bourji', 'T. Newsome', 'John Meyerhoff']",10.1080/20009666.2018.1503918,2018.0,0,journal-article,,,0,0,1,0,en,en,
2487,cardiologia croatica,Diagnostic challenges in treating patient with cardiogenic shock caused by Lyme disease,"['Vera Slatinski', 'Dario Gulin', 'Zrinka Planinić', 'Ante Pašalić', 'Tea Friščić', 'Marko Perčić', 'Jasna Čerkez Habek', 'Jozica Šikić']",10.15836/ccar2018.373,2018.0,0,journal-article,,,0,0,1,0,it,en,
2488,american journal of clinical pathology,154 Atypical Clonal B-Cell Hyperplasia With Chronic Sclerosing Osteomyelitis of a Long Bone in a Pediatric Patient With History of Lyme Disease: Report of a Rare Case,"['Rochelle Nagales Nagamos', 'Robert Hutchison']",10.1093/ajcp/aqx121.153,2018.0,0,journal-article,,,0,0,1,0,en,en,
2489,international journal of general medicine,<p>Precision medicine: retrospective chart review and data analysis of 200 patients on dapsone combination therapy for chronic Lyme disease/post-treatment Lyme disease syndrome: part 1</p>,"['Richard I Horowitz', 'Phyllis R Freeman']",10.2147/ijgm.s193608,2019.0,7,journal-article,,,0,0,1,0,en,en,
2490,tidsskrift for den norske legeforening,Pasienter med Lyme-borreliose går glipp av behandling,['Per Bjark'],10.4045/tidsskr.18.0964,2019.0,0,journal-article,,,0,0,1,0,da,no,
2491,ep europace,Corrigendum to: Lyme carditis atrioventricular block: management strategies,,10.1093/europace/euz280,2019.0,0,journal-article,,,0,0,1,0,ro,en,
2492,infectious diseases,Diagnosis of Lyme neuroborreliosis,['Lars Hagberg'],10.1080/23744235.2019.1672890,2019.0,0,journal-article,,,0,0,1,0,en,en,
2493,nursing standard,Lyme disease: updated NICE guidance,['Erin Dean'],10.7748/ns.34.10.55.s20,2019.0,1,journal-article,,,0,0,1,0,id,en,
2494,ep europace,Lyme carditis atrioventricular block: management strategies,"['Derek Crinion', 'Cynthia Yeung', 'Adrian Baranchuk']",10.1093/europace/euz051,2019.0,2,journal-article,,,0,0,1,0,ro,en,
2495,innovait: education and inspiration for general practice,AKT answer relating to management of Lyme disease,,10.1177/1755738019839562,2019.0,0,journal-article,,,0,0,1,0,en,en,
2496,clinica chimica acta,Lyme disease and laboratory diagnostics: Comparison of methods,"['N. Milanović', 'T. Stojaković', 'N. Tačević', 'A. Mihajlov']",10.1016/j.cca.2019.03.1162,2019.0,0,journal-article,,,0,0,1,0,it,en,
2497,ep europace,Lyme carditis atrioventricular block: management strategies—Authors’ reply,"['Ameesh Isath', 'Deepak Padmanabhan', 'Niyada Naksuk', 'Danesh Kella', 'Paul Friedman']",10.1093/europace/euz111,2019.0,0,journal-article,,,0,0,1,0,ro,en,
2498,innovait: education and inspiration for general practice,AKT question relating to management of Lyme disease,['Yasser Abdel Kerim'],10.1177/1755738019839561,2019.0,0,journal-article,,,0,0,1,0,en,en,
2499,clinica chimica acta,Evaluation of the BioPlex 2200 Lyme IgG/IgM immunoassay system,"['C. Coignard', 'C. Clément-Vincent', 'T. Ly', ""A. L'hotellier""]",10.1016/j.cca.2019.03.1176,2019.0,1,journal-article,,,0,0,1,0,it,en,
2500,cardiologia croatica,Total atrioventricular block in Lyme borreliosis,"['Jurica Petranović', 'Rea Levicki', 'Ivan Barišić', 'Ile Raštegorac', 'Vladimir Dujmović', 'Darko Počanić']",10.15836/ccar2019.251,2019.0,0,journal-article,,,0,0,1,0,it,en,
2501,clinical case reports,A rare case of pseudotumor cerebri in adult Lyme disease,"['Louise Nørreslet Gimsing', 'Line Sofie Lunde Larsen']",10.1002/ccr3.2582,2019.0,1,journal-article,,,0,0,1,0,es,ro,
2502,reumatologia/rheumatology,Sjögren’s syndrome and lymphadenopathy unraveling the diagnosis of Lyme disease,"['Svitlana Smiyan', 'Igor Galaychuk', 'Igor Zhulkevych', 'Volodymyr Nykolyuk', 'Roman Komorovsky', 'Sofiya Gusak', 'Ivan Bilozetsky']",10.5114/reum.2019.83242,2019.0,5,journal-article,,,0,0,1,0,it,en,
2503,cme,Durch Zecken übertragbare Erkrankungen,"['Sebastian Wendt', 'Henning Trawinski', 'Amrei von Braun', 'Christoph Lübbert']",10.1007/s11298-019-6903-6,2019.0,2,journal-article,,,0,0,1,0,ro,de,
2504,clinica chimica acta,Serology method comparison in Lyme disease,"['L. Samaniego Jiménez', 'L.M. Soria Blanco', 'N. Ortega Unanue', 'S. Martín Rodríguez', 'L. Thomlinson Alonso', 'M.A. Calvo Ferrer']",10.1016/j.cca.2019.03.1165,2019.0,0,journal-article,,,0,0,1,0,it,en,
2505,american journal of clinical pathology,Laboratory Blood-Based Testing for Lyme Disease at a National Reference Laboratory,"['Elizabeth Lee-Lewandrowski', 'Zhen Chen', 'John Branda', 'Jason Baron', 'Harvey W Kaufman']",10.1093/ajcp/aqz030,2019.0,4,journal-article,,,0,0,1,0,en,en,
2506,joint bone spine,Internet-based self-diagnosis of Lyme disease caused death in a young woman with systemic lupus erythematosus,"['Zuzana Strizova', 'Ondrej Patek', 'Lenka Vitova', 'Miroslava Horackova', 'Jirina Bartunkova']",10.1016/j.jbspin.2018.12.011,2019.0,2,journal-article,,,0,0,1,0,no,en,
2507,european journal of pediatrics,Somatic symptom disorder should be suspected in children with alleged chronic Lyme disease,"['Francesca Peri', 'Daniela Nisticò', 'Giuliana Morabito', 'Alessandro Occhipinti', 'Alessandro Ventura', 'Egidio Barbi', 'Giorgio Cozzi']",10.1007/s00431-019-03416-6,2019.0,5,journal-article,,,0,0,1,0,en,en,
2508,infectious diseases,The B-lymphocyte chemokine CXCL13 in the cerebrospinal fluid of children with Lyme neuroborreliosis: associations with clinical and laboratory variables,"['Bjørn Barstad', 'Dag Tveitnes', 'Ingvild Dalen', 'Sølvi Noraas', 'Ingvild S. Ask', 'Franziskus J. Bosse', 'Knut Øymar']",10.1080/23744235.2019.1671988,2019.0,2,journal-article,,,0,0,1,0,en,en,
2509,jddg: journal der deutschen dermatologischen gesellschaft,"Hautentzündungen mit Arthritis, Synovitis und Enthesitis. Teil 2: Rheumatoide Arthritis, reaktive Arthritis, Morbus Reiter, Lyme-Borreliose, Dermatomyositis und Lupus erythematodes","['Christoph M. Schempp', 'Franziska Schauer', 'Christian K. Huhn', 'Nils Venhoff', 'Stephanie Finzel']",10.1111/ddg.13761_g,2019.0,0,journal-article,,,0,0,1,0,de,de,
2510,jddg: journal der deutschen dermatologischen gesellschaft,"Skin inflammation associated with arthritis, synovitis and enthesitis. Part 2: rheumatoid arthritis, reactive arthritis, Reiter's syndrome, Lyme borreliosis, dermatomyositis and lupus erythematosus","['Christoph M. Schempp', 'Franziska Schauer', 'Christian K. Huhn', 'Nils Venhoff', 'Stephanie Finzel']",10.1111/ddg.13761,2019.0,2,journal-article,,,0,0,1,0,de,en,
2511,the quarterly review of biology,"Conquering Lyme Disease: Science Bridges the Great Divide. By Brian A. Fallon and Jennifer Sotsky; with Carl Brenner, Carolyn Britton, Marina Makous, Jenifer Nields, and Barbara Strobino. New York: Columbia University Press. $35.00. xxix + 421 p.; ill.; index. ISBN: 9780231183840 (hc); 9780231545181 (eb). 2018.",['Annemarie Hirsch'],10.1086/706424,2019.0,0,journal-article,,,0,0,1,0,en,en,
2512,nursing standard,Lyme disease: what to look for and what to advise patients,['Erin Dean'],10.7748/ns.35.8.14.s11,2020.0,0,journal-article,,,0,0,1,0,id,en,
2513,critical care medicine,423: A Rare Pediatric Case of Fatal Lyme Carditis Requiring Extracorporeal Membrane Oxygenation Support,"['Kelly Lyons', 'Hayley Hardin', 'Natalie Henderson']",10.1097/01.ccm.0000727580.16296.61,2020.0,0,journal-article,,,0,0,1,0,ro,en,
2514,innovait: education and inspiration for general practice,NICE Nuggets,"['Rachel Neary-Jones', 'James LaBouchardiere', 'Judith Richardson', 'Daniel Jones']",10.1177/1755738020939979,2020.0,0,journal-article,,,0,0,1,0,en,no,
2515,critical care medicine,381: The Tick and the Ticker: A Rare Case of Lyme Perimyocarditis,"['Naga Vaishnavi Gadela', 'Dimitrios Drekolias', 'Evan Wasserman', 'Karthik Gonuguntla', 'Nikola Perosevic']",10.1097/01.ccm.0000727412.35001.06,2020.0,0,journal-article,,,0,0,1,0,ro,en,
2516,journal of neuro-ophthalmology,Papilledema Secondary to Neurologic Lyme Borreliosis,"['Elizaveta E. Vaysbrot', 'Raveendhara R. Bannuru', 'Mia-Cara Christopher', 'Mikala C. Osani', 'John J. Halperin']",10.1097/wno.0000000000000983,2020.0,0,journal-article,,,0,0,1,0,en,en,
2517,the journal of emergency medicine,"Merging Patches, an Atypical Presentation of Disseminated Cutaneous Lyme Disease: A Case Report","['Cristian Toarta', 'Isaac Bogoch', 'David Carr']",10.1016/j.jemermed.2020.08.002,2020.0,0,journal-article,,,0,0,1,0,en,en,
2518,"infection, genetics and evolution",Evolutionary ecology of Lyme Borrelia,"[""Kayleigh R. O'Keeffe"", 'Zachary J. Oppler', 'Dustin Brisson']",10.1016/j.meegid.2020.104570,2020.0,7,journal-article,,,0,0,1,0,en,en,
2519,clinical & experimental immunology,Prospective comparison of two enzyme‐linked immunosorbent spot assays for the diagnosis of Lyme neuroborreliosis,"['T. Gorkom', 'W. Voet', 'S. U. C. Sankatsing', 'C. D. M. Nijhuis', 'E. Haak', 'K. Kremer', 'S. F. T. Thijsen']",10.1111/cei.13393,2020.0,4,journal-article,,,0,0,1,0,it,en,
2520,practice nursing,What the practice nurse needs to know about Lyme disease,['Julia Knight'],10.12968/pnur.2021.32.7.289,2021.0,0,journal-article,,,0,0,1,0,ro,en,
2521,american journal of kidney diseases,246 Nephrotic Syndrome in patient with Lyme Disease: Case Report,,10.1053/j.ajkd.2021.02.251,2021.0,0,journal-article,,,0,0,1,0,en,en,
2522,journal of travel medicine,Lyme borreliosis presenting as severe back pain after Shinrin-Yoku (forest bathing) in southern Germany,"['Thomas Weitzel', 'Inia Perez', 'Lorena Porte']",10.1093/jtm/taab030,2021.0,0,journal-article,,,0,0,1,0,en,en,
2523,journal of neuro-ophthalmology,Microvasculopathy in Lyme-Associated Papillitis Revealed by Optical Coherence Tomographic Angiography,"['Marisa G. Tieger', 'John B. Miller', 'Eric D. Gaier']",10.1097/wno.0000000000001208,2021.0,0,journal-article,,,0,0,1,0,en,en,
2524,environmental entomology,Spatial and temporal variation in the density of Ixodes pacificus (Acari: Ixodidae) nymphs,"[{'name': 'L. Tälleklint-Eisen', 'affiliation': 'University of California, Berkeley, Berkeley, United States'}]",10.1603/0046-225x(2000)029[0272:satvit]2.0.co;2,2000.0,41,Article,,,0,0,0,1,es,en,
2525,ecology,Biodiversity and the dilution effect in disease ecology,"[{'name': 'K. Schmidt', 'affiliation': 'Institute of Ecosystem Studies, Millbrook, United States'}]",10.1890/0012-9658(2001)082[0609:batdei]2.0.co;2,2001.0,332,Article,,,0,0,0,1,cy,en,
2526,apmis,Early dissemination of Borrelia burgdorferi without generalized symptoms in patients with erythema migrans,"[{'name': 'J. Oksi', 'affiliation': 'Turun Yliopistollinen Keskussairaala, Turku, Finland'}]",10.1034/j.1600-0463.2001.d01-178.x,2001.0,40,Article,,,0,0,0,1,lv,en,
2527,environmental entomology,Effects of microscale habitat physiognomy on the focal distribution of Ixodes scapularis and Amblyomma americanum (Acari: Ixodidae) nymphs,"[{'name': 'T. Schulze', 'affiliation': 'New Jersey Department of Health and Senior Services, Trenton, United States'}]",10.1603/0046-225x-31.6.1085,2002.0,36,Article,,,0,0,0,1,es,en,
2528,parasitology,Association of Borrelia afzelii with rodents in Europe,"[{'name': 'K. Hanincova', 'affiliation': 'Imperial College London, London, United Kingdom'}]",10.1017/s0031182002002548,2003.0,174,Article,,,0,0,0,1,lt,en,
2529,ecology,"Community disassembly, biodiversity loss, and the erosion of an ecosystem service","[{'name': 'R. Ostfeld', 'affiliation': 'Institute of Ecosystem Studies, Millbrook, United States'}]",10.1890/02-3125,2003.0,163,Article,,,0,0,0,1,it,en,
2530,journal of the european academy of dermatology and venereology,Parry-Romberg syndrome: A possible association with borreliosis,"[{'name': 'M. Şahin', 'affiliation': 'Celal Bayar Üniversitesi, Manisa, Turkey'}]",10.1111/j.1468-3083.2004.00862.x,2004.0,42,Article,,,0,0,0,1,en,en,
2531,insect biochemistry and molecular biology,The transcriptome of the salivary glands of the female western black-legged tick Ixodes pacificus (Acari: Ixodidae),"[{'name': 'I. Francischetti', 'affiliation': 'National Institute of Allergy and Infectious Diseases (NIAID), Bethesda, United States'}]",10.1016/j.ibmb.2005.05.007,2005.0,128,Article,,,0,0,0,1,en,en,
2532,european journal of immunology,Expression of complement factor H binding immunoevasion proteins in Borrelia garinii isolated from patients with neuroborreliosis,"[{'name': 'A. Alitalo', 'affiliation': 'Haartman Institute, Helsinki, Finland'}]",10.1002/eji.200526354,2005.0,44,Article,,,0,0,0,1,en,en,
2533,insect biochemistry and molecular biology,An annotated catalog of salivary gland transcripts from Ixodes scapularis ticks,"[{'name': 'J.M.C. Ribeiro', 'affiliation': 'National Institute of Allergy and Infectious Diseases (NIAID), Bethesda, United States'}]",10.1016/j.ibmb.2005.11.005,2006.0,289,Article,,,0,0,0,1,en,en,
2534,journal of the european academy of dermatology and venereology,Rocky Mountain spotted fever,"[{'name': 'N. Lacz', 'affiliation': 'Rutgers New Jersey Medical School, Newark, United States'}]",10.1111/j.1468-3083.2006.01489.x,2006.0,22,Article,,,0,0,0,1,en,en,
2535,"infection, genetics and evolution",Assessment of intraspecific mtDNA variability of European Ixodes ricinus sensu stricto (Acari: Ixodidae),"[{'name': 'S. Casati', 'affiliation': 'Istituto Cantonale di Microbiologia, Bellinzona, Switzerland'}]",10.1016/j.meegid.2007.11.007,2008.0,46,Article,,,0,0,0,1,en,en,
2536,environmental entomology,Managing japanese barberry (Ranunculales: Berberidaceae) infestations reduces blacklegged tick (Acari: Ixodidae) abundance and infection prevalence with borrelia burgdoiferi (Spirochaetales: Spirochaetaceae),"[{'name': 'S.C. Williams', 'affiliation': 'Connecticut Agricultural Experiment Station, New Haven, United States'}]",10.1603/022.038.0404,2009.0,53,Article,,,0,0,0,1,es,en,
2537,journal of vector ecology,Horizontal and vertical movements of host-seeking ixodes pacificus (Acari: Ixodidae) nymphs in a hardwood forest,"[{'name': 'R. Lane', 'affiliation': 'Department of Environmental Science, Policy, and Management, Berkeley, United States'}]",10.3376/038.034.0212,2009.0,22,Article,,,0,0,0,1,en,en,
2538,critical care medicine,Heparin-binding protein: A diagnostic marker of acute bacterial meningitis,"[{'name': 'A. Linder', 'affiliation': 'Skånes universitetssjukhus, Lund, Sweden'}]",10.1097/ccm.0b013e318206c396,2011.0,43,Article,,,0,0,0,1,ro,en,
2539,european journal of immunology,Borrelia burgdorferi infection regulates CD1 expression in human cells and tissues via IL1-β,"[{'name': 'K. Yakimchuk', 'affiliation': 'Karolinska Institutet, Stockholm, Sweden'}]",10.1002/eji.201040808,2011.0,39,Article,,,0,0,0,1,en,en,
2540,parasitology,The abundance of Ixodes ricinus ticks depends on tree species composition and shrub cover,"[{'name': 'W. Tack', 'affiliation': 'Universiteit Gent, Ghent, Belgium'}]",10.1017/s0031182012000625,2012.0,26,Article,,,0,0,0,1,lt,en,
2541,european journal of pediatrics,Pediatric tick-borne infections of the central nervous system in an endemic region of Sweden: A prospective evaluation of clinical manifestations,"[{'name': 'M. Sundin', 'affiliation': 'Karolinska University Hospital, Stockholm, Sweden'}]",10.1007/s00431-011-1542-2,2012.0,21,Article,,,0,0,0,1,en,en,
